res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
Wisconsin,55,1001,Dodge & Jefferson Counties,45229,91053.61298103892,56245.32312199356,74009.82314971829,101761.25019634241,65063.804513725634,908,3334,808,3617,-6.257047469543877,2.210970837294656
New Jersey,34,2490,Cumberland County,45224,102538.49371745529,57726.57526041667,78464.04689908063,114453.68145800316,67424.72635416666,667,2822,818,3283,-10.193702458871396,-3.338935078719264
North Carolina,37,2390,"Haywood, Madison, Swain, Graham & Jackson",45130,69662.55784574468,40984.35220050842,57606.853828107116,80298.97207446808,48795.360819828406,1685,3765,1295,3433,7.356525592732107,8.64170175049856
Iowa,19,900,Scott County,44969,102584.45385381115,61637.29646501458,86725.26404931142,113797.24153868032,69381.04523505831,1976,2336,1919,2722,-8.583690987124463,1.2675398607929906
South Carolina,45,1500,Aiken & Edgefield Counties,44949,93522.43373854978,47746.31886673662,71139.16247958092,104126.25716976286,54966.14031479538,1254,3464,1450,3275,4.20476540078756,-4.36049745266858
Michigan,26,1500,Saginaw County,44875,97181.41915693648,48971.04388753056,69759.91260174334,105249.75390856917,55144.57697636512,1480,3516,1528,3705,-4.211699164345404,-1.0696378830083566
Alabama,1,2500,"Houston, Dale, Geneva & Henry Counties",44822,89616.73276998682,46804.94405403295,65040.09659274965,100078.77550041952,53627.28726477708,1161,3991,1380,4333,-7.630181607246442,-4.88599348534202
Wisconsin,55,100,Northwest Wisconsin,44754,82326.04773406948,46415.563337258944,62738.08183237607,91369.95893719807,53576.97703518328,1486,3454,1190,2758,15.551682531170398,6.6139339500379855
Delaware,10,300,Sussex County,44704,93448.378123432,50931.35432658758,74838.16060292514,108744.28820873056,61739.20109327751,1724,3178,1163,2880,6.666070150322119,12.549212598425196
Virginia,51,51097,West Piedmont Planning District Commission,44704,82251.46664786349,43650.35302299377,58162.34296985066,91183.99633338035,49917.10391210958,912,3486,965,3851,-8.164817465998569,-1.1855762347888332
Oregon,41,400,Deschutes County,44638,79451.93449659046,44898.75679237632,73759.30550119591,98585.09498596069,58073.302564882404,3242,3305,2253,3645,-7.616828710963753,22.156010573950446
Kentucky,21,2400,Northern Kentucky Area Development District,44350,107455.99449409511,57280.0654428792,84867.23463619965,117369.01500159591,65216.89154766499,2003,3902,1817,3368,12.040586245772266,4.19391206313416
New Mexico,35,1e3,Do�a Ana County,44277,81233.5704142547,36858.08976178191,59157.78374912567,91979.93207308248,43553.99668902649,1028,3444,1607,3886,-9.982609481220498,-13.076766718612372
Wisconsin,55,2400,Rock County,44034,90942.59151959151,52310.757109346065,71002.90152515912,100501.998001998,60065.934565208445,972,4526,985,4243,6.426851978016987,-0.29522641595131033
Indiana,18,2200,Hendricks County,44020,106928.44619166273,73661.45899626268,98347.11352333304,118050.2225739107,82726.6401494928,1861,3451,1781,3348,2.339845524761472,1.817355747387551
Virginia,51,51115,George Washington Regional Commission,43853,127065.49250768442,76435.13161906996,117469.00223453427,146017.25358606558,91326.4177564065,2302,3237,2442,3203,0.7753175381387818,-3.1924839805714544
South Carolina,45,101,Pickens & Oconee Counties,43757,85766.57979787873,46738.73635471606,66223.48773691696,97308.77806684011,53521.97125802363,1431,3231,1765,2877,8.090134149964577,-7.633064423977878
New York,36,1900,Rensselaer County,43731,101573.74071557971,62397.31507508664,87941.57042087938,113534.11179045893,71622.2602522141,1626,3698,1522,2861,19.139740687384236,2.378175664860168
South Carolina,45,1400,Beaufort & Jasper Counties,43702,87529.33766174594,43343.80592120456,69923.97465134099,102709.93994897029,53306.11944021061,1893,3978,1545,3661,7.253672600796302,7.963022287309506
Wisconsin,55,1e4,Kenosha County,43702,101131.9617644316,59328.401854287775,82371.1417906095,112465.3211787746,68678.27101455425,1487,3406,1342,3177,5.240034781016887,3.317925953045627
Arkansas,5,1790,Southeast Arkansas,43692,76670.41007295174,48193.408536800816,59538.25541223292,83745.59357463525,53441.30101409844,740,3264,968,3291,-0.6179620983246361,-5.218346608074705
North Carolina,37,4990,Robeson County,43684,65577.94754955947,43572.07904678382,53315.309961800005,72892.78854625551,48518.50743751476,453,2665,546,3109,-10.163904404358576,-2.1289259225345663
Tennessee,47,400,"Robertson, Dickson, Cheatham & Hickman Counties",43640,88777.27335287372,53124.11192914677,70080.64193402109,100042.68994520199,61511.47654626964,974,3370,886,3126,5.5912007332722276,2.016498625114574
Arizona,4,500,Yavapai County,43158,69549.5503784028,45304.72516774109,63747.69294920394,83218.42527956625,56188.40718326536,1710,4624,1531,3637,22.86945641595996,4.14755085963205
Alabama,1,2600,Baldwin County,43119,100434.62551411147,48140.89854707123,78864.43797327395,112680.28825698483,57007.66280135668,1566,2174,1148,2311,-3.1772536468842043,9.694102367865675
Kentucky,21,100,Purchase Area Development District,43054,84793.52857426331,49008.49292969528,66364.71265347885,93775.28117868837,55360.08727345151,953,3077,964,2876,4.668555767176104,-0.2554931016862545
Illinois,17,900,"Jackson, Williamson, Franklin & Perry Counties",43048,78843.06945285686,50733.00104803867,65290.055433704896,86645.74480113063,56240.58549001155,1345,3152,1788,3480,-7.619401598215945,-10.290838134175804
Wisconsin,55,1401,Fond du Lac & Calumet Counties,42953,95132.8351968213,60211.30942523137,79626.49935134525,105096.65736462761,68438.07387562915,1012,2417,1244,2822,-9.428910669801876,-5.401252531837124
Arizona,4,700,Yuma County,42886,86486.3839348283,46255.6419826459,61894.367466959644,97696.45427470218,53797.44161813067,1344,4973,841,4781,4.476985496432402,11.728769295341136
Texas,48,900,Hunt & Rockwall Counties,42875,115702.88647246608,67508.45897099549,96382.47522121221,128636.86033519552,76747.46353787105,1887,3221,1710,2944,6.460641399416909,4.128279883381924
Maine,23,500,Coastal Maine Region,42805,72953.223833184,42993.774427312776,63760.349801298,85953.47291683636,51757.487577092514,1269,2541,1708,2310,5.396565821749795,-10.255811237005023
Ohio,39,4700,Greene County,42751,103853.29185007769,56674.418302859245,89349.4026019026,115013.2232651476,65024.04356362744,2678,2854,2732,2741,2.6432130242567426,-1.2631283478749036
Texas,48,3e3,Permian Basin Regional Planning Commission,42673,124475.46456078268,75913.63026166098,102951.78501257334,138551.52758118234,86033.234950784,2360,4430,1900,4158,6.3740538513814355,10.779649895718604
Indiana,18,200,Porter County,42644,99698.37771987566,66045.52446757336,87200.3283242124,111318.61994880234,75663.79647527004,1580,2709,1773,2777,-1.5945971297251664,-4.525841853484664
Florida,12,2790,Southwest Heartland,42546,78525.88993017274,41309.41575800211,53930.10663675012,87044.04226387358,47591.519310587406,568,3472,695,3939,-10.976355003995675,-2.9850044657547126
Minnesota,27,2500,Olmsted County,42467,128009.69546784498,61521.12436283596,105462.48945929258,140747.31271272467,71234.33057228915,1967,2203,2071,2215,-0.2825723502955236,-2.448960369227871
Georgia,13,1500,Middle Georgia Regional Commission,42409,89725.67144432194,52108.17627463681,72773.8749643886,99731.94918312118,60330.05584343481,1955,3618,1772,3473,3.4190855714588886,4.315121790186045
Virginia,51,51020,Mount Rogers Planning District Commission,42394,77954.976,44916.8739605963,60191.91802771765,87940.7698028169,50967.59187954154,1010,2327,1055,2429,-2.4060008491767704,-1.0614709628721046
Maryland,24,1400,"Wicomico, Worcester & Somerset Counties",42250,91699.37548392905,51809.14583232665,76965.53776492045,104343.47897722157,62271.805315293546,1591,3667,1769,3421,5.822485207100592,-4.21301775147929
Missouri,29,2800,Jasper & Newton Counties,42024,84644.04170787998,49462.717987107506,66643.94710958243,93752.65336850204,56385.59326263257,845,3472,1228,3335,3.260041880830002,-9.113839710641539
South Carolina,45,800,"Sumter, Clarendon, Williamsburg & Lee Counties",41912,69283.47726053126,41507.640370959605,54230.54389766742,77906.22605312584,47382.59330254938,620,3501,973,3593,-2.195075396067952,-8.422408856652034
Ohio,39,3800,Licking County,41879,105815.1975844499,58787.89202839203,83454.90093934185,116677.95112285337,67434.43111293111,1359,3489,1436,3019,11.222808567539817,-1.838630339788438
Virginia,51,51040,New River Valley Planning District Commission,41734,91478.22794846383,53888.73491581562,79490.73379866804,104211.67782267286,61590.395804581836,2720,2185,3052,2545,-8.626060286576891,-7.9551444865098
California,6,1700,El Dorado County,41706,120173.39997130765,56951.98850305021,102746.92309782609,142362.69428305,73950.6633296835,1885,2073,1918,2710,-15.273581738838537,-0.7912530571140843
Georgia,13,3400,Georgia Mountains Regional Commission,41477,94766.10686605723,52911.509856360266,75958.28354437994,107534.64278616852,62250.63227364879,970,3268,922,3070,4.773730019046701,1.1572678834052608
Maryland,24,1600,Charles County,41475,125316.94410805775,82829.55032034795,114373.46715307164,142135.44441856854,97648.50848805126,1138,2671,1067,2334,8.12537673297167,1.7118746232670283
Maryland,24,400,Carroll County,41416,123304.45777370111,74950.46745155752,112006.53778613106,141581.33892419576,89862.79533971057,1315,1661,1238,1554,2.583542592234885,1.859184856094263
Michigan,26,1100,"Ionia, Montcalm, Mecosta & Osceola Counties",41381,85407.49945149662,50763.045724117736,64071.24278125649,93438.6444131014,57211.036681798214,700,2907,1065,3012,-2.5373963896474225,-8.82047316401247
Minnesota,27,900,Stearns County,41355,95997.31168831169,58978.765335702265,80644.97534551231,107033.16655100624,68199.78717037592,1788,3186,1709,3197,-0.2659896022246403,1.9102889614315077
Texas,48,100,Panhandle Regional Planning Commission,41324,84222.91881137826,54220.393421762936,65880.67738693468,92610.49424314257,59793.444474435106,677,3970,795,4042,-1.7423289129803503,-2.855483496273352
Maryland,24,1300,"Queen Anne's, Talbot, Caroline, Dorchester & Kent Counties",41241,104468.9052949373,54489.28542348881,83559.87549081318,119830.13339526243,66281.82759536243,1361,2714,1099,2704,0.24247714652893965,6.352901239058219
New Mexico,35,190,Northwest New Mexico,41205,81747.74464060529,50781.47349875202,63569.12879599857,90956.19356872636,57191.814931728084,1083,2723,1096,2715,0.19415119524329572,-0.31549569227035557
Minnesota,27,600,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",41174,97943.32939560439,62377.75020814411,79557.60019582245,108966.49052197802,71455.24167423554,883,2869,937,2781,2.1372710934084616,-1.3115072618642833
North Carolina,37,1600,Alamance County,41112,87835.33872109486,46774.054996574756,66017.42793415432,98278.53621991505,54309.72311183422,1464,3380,1294,3142,5.7890640202374,4.135045728741
Louisiana,22,200,Coordinating & Development Corporation 3,40982,82996.80836310149,46721.67788268828,66603.65787745143,94362.28840092456,54836.56014786443,1798,3132,1254,2827,7.442291737836123,13.274120345517545
Tennessee,47,2700,"Maury, Bedford & Marshall Counties",40979,87485.91105943904,50272.44608858036,66968.14349178143,98221.62578113646,58237.7731904356,1285,3470,1117,3593,-3.0015373728007027,4.099660801874131
Kansas,20,500,Wyandotte County,40975,71317.57872121004,49316.97901691112,60937.06926551782,79717.68700584394,56397.008850292936,1166,4397,1104,4423,-0.6345332519829164,1.513117754728493
Iowa,19,700,"Dubuque, Buchanan, Jackson & Delaware Counties",40967,91735.67008919311,55253.062427869205,74415.04516148561,102071.88518979464,63016.57319940158,1256,2698,1357,2619,1.9283813801352307,-2.4653989796665607
Delaware,10,200,Kent County,40957,96011.36176631926,52771.13852972973,75907.96950992556,108062.55041140977,63233.85037837838,1223,3185,1431,2878,7.495666186488268,-5.0784969602265795
Arizona,4,600,Mohave & La Paz Counties,40940,86212.7861470957,44869.87079460662,60844.354943507926,96722.74028416214,53351.49146921499,1147,5638,1049,5403,5.740107474352711,2.3937469467513433
Illinois,17,202,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",40728,86666.43998224984,52118.047770321245,67251.26604672924,94353.47858886178,57550.30333955446,980,1976,1433,2142,-4.075820074641524,-11.122569239835004
Virginia,51,51206,"James City, York Counties, Williamsburg & Poquoson Cities",40718,104128.27144483806,57804.284926597284,97564.20503347956,122093.78681680161,70838.47418843476,2645,2375,2509,2872,-12.205904022790904,3.3400461712264846
Indiana,18,600,"Noble, DeKalb, LaGrange & Steuben Counties",40574,88297.9888088303,58977.702050159234,73147.03877634864,97646.30599417446,66785.22667197452,765,3776,589,3801,-0.6161581308226943,4.337753240991768
Virginia,51,51087,Rappahannock-Rapidan Regional Commission,40481,105934.3601979346,66731.74761575674,95123.6927831958,123137.14475043029,80126.39668279198,1268,2448,1031,2409,0.9634149354017935,5.854598453595514
Louisiana,22,1300,Acadiana Regional Development District 5,40457,91140.28034979424,53418.39682363394,67240.47402874193,100677.62962962964,60021.25695986969,455,3499,312,3347,3.7570754134018833,3.5346170007662456
Montana,30,300,Southwest Montana,40453,81228.11547075545,48757.23134569765,71078.77249063236,92474.93065724868,57687.1399611818,1840,3159,1745,3552,-9.71497787555929,2.348404321063951
North Carolina,37,3500,Davidson County,40343,83704.04481451394,51080.08923018741,66817.79871087737,93848.52030869212,58428.484074291955,998,4125,845,3191,23.151476092506755,3.7924794883870807
Michigan,26,3100,St. Clair County,40229,94073.76671532847,57606.35458241712,73280.60391561399,102848.5604379562,64877.47973281334,1030,3894,902,3450,11.036814238484675,3.181784284968555
Tennessee,47,1900,"Bradley, McMinn & Polk Counties",40120,86926.40051679587,48304.542358266866,65860.03397446258,97331.85620155038,55358.119594740245,780,3986,733,3686,7.477567298105683,1.1714855433698903
North Dakota,38,300,South Central North Dakota,40082,94356.13797869746,59544.107597961134,84194.75431214467,107152.42849012115,69202.90793246256,1708,2879,1645,2717,4.041714485305125,1.5717778553964372
Nevada,32,300,Rural Nevada,40022,90639.58285396178,66932.28133278989,80298.96708327763,101534.2299127853,75634.7391889138,896,4109,928,4165,-1.399230423267203,-0.7995602418669732
Louisiana,22,700,Kisatchie Delta Regional Planning & Development District 2,39961,104985.48845561827,47404.81688209949,70523.69089786502,115700.39096972806,55195.42551246899,1198,3454,1198,3338,2.9028302595030153,0
Mississippi,28,1800,South Region,39959,79428.23810443007,48671.08337297183,67453.80879038318,88928.4052697616,55694.4781988267,1617,3645,1679,3736,-2.277334267624315,-1.5515903801396431
Kentucky,21,2600,Northern Kentucky Area Development District,39792,100076.1585558957,58787.840759505656,80143.33878138075,110798.0310355748,66393.07126284388,1562,3167,1298,3173,-0.15078407720144751,6.634499396863691
Michigan,26,700,Muskegon County,39759,91764.2441778405,50958.37360931436,67301.58292320397,100098.95610444601,57281.34191461837,732,4126,994,3632,12.424859780175558,-6.589702960336025
Pennsylvania,42,2200,Blair & Huntingdon Counties,39720,78521.14580107207,50568.86511346571,65170.0363641981,87464.44014294223,57362.530952778245,893,2523,982,2955,-10.876132930513595,-2.2406847935548844
New York,36,200,"Clinton, Franklin, Essex & Hamilton Counties",39698,80980.0026262852,51829.18728129206,67854.54523336962,90194.99385337505,58886.293360251235,1166,2865,1203,3226,-9.093657111189481,-0.9320368784321629
Oregon,41,1200,Yamhill & Polk Counties,39659,84683.17854912573,52305.46687916407,75173.68524170523,99922.21201082431,63776.290562239374,1608,3037,1780,2763,6.908898358506266,-4.336972692201013
Florida,12,11300,Santa Rosa County,39622,97427.82867983267,52902.4896802481,79044.10168731237,109736.14330187762,62175.13068121057,1921,3810,1708,3202,15.345010347786584,5.375801322497602
Iowa,19,1100,Johnson County,39621,96394.46254311076,60998.8782051282,93721.58478238677,109064.82071577995,70527.07076923076,2780,1749,3636,2069,-8.076525075086444,-21.60470457585624
