res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
Oregon,41,200,North Central Oregon,24878,68449.33120625772,41372.33798145265,60625.128826855485,84403.70419925895,52805.70696540987,789,1988,778,1692,0.011898062545220677,4.421577297210387e-4
Alaska,2,400,Subsistence Alaska,24831,85555.13657727398,49761.23648695411,69149.78982619285,100756.17058335638,61237.804277112606,821,2114,1239,2591,-0.01920985864443639,-0.016833796464097297
Illinois,17,700,"Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",24831,68741.0812093953,47377.45365077494,60895.6146106528,80660.61644177912,56234.20042430314,304,1537,337,1682,-0.0058394748499859045,-0.0013289839313761025
Idaho,16,900,Twin Falls & Cassia Counties,24793,62856.24102964118,42021.82563242127,57646.30529417847,76427.16458658346,52985.025942178625,415,2260,681,2095,0.006655104263300125,-0.010728834751744444
Mississippi,28,1400,East Central Region,24793,71631.44736019993,41867.435971064115,54429.12214922572,81953.8653545767,49563.76773979789,300,1329,419,1435,-0.004275400314604928,-0.004799741862622515
Missouri,29,2500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties",24793,65120.790446841296,39815.03696199423,52487.20131066967,75455.7784283513,47910.97286179161,428,2128,582,2123,2.0166982616060984e-4,-0.006211430645746784
West Virginia,54,500,"Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties",24727,59824.37823234272,41538.909203011426,54531.57673627975,69722.59282130451,49422.55250519211,244,1508,405,1980,-0.019088445828446637,-0.0065111012253811626
Georgia,13,800,Southwest Georgia Regional Commission,24719,78439.4270742358,38273.11612190526,55763.86804079898,94046.48034934497,47218.753135356426,764,2172,806,2153,7.686395080707148e-4,-0.0016990978599457907
New York,36,2100,Columbia & Greene Counties,24707,83188.34431182958,51370.13419703478,77748.53921056382,102690.46366520622,66310.91984203963,606,963,608,1477,-0.020803820779536165,-8.094871898652204e-5
Utah,49,3001,Tooele & Box Elder Counties,24701,73146.32668423034,56986.91532996411,75662.64306426952,88195.58675197592,70784.58968724823,590,2500,723,1921,0.023440346544674303,-0.005384397392818104
New York,36,1600,Fulton & Montgomery Counties,24699,79134.19835111542,48610.26185173401,67120.18382983013,93844.55431619787,60107.05599745466,489,1868,546,1957,-0.0036033847524191264,-0.002307785740313373
New York,36,2300,Tompkins County,24693,87317.88335268658,48022.49063720868,86577.86416903409,106395.04201414547,61287.80277515829,2449,1293,2658,1397,-0.004211719920625278,-0.008463937148179647
Michigan,26,600,"Newaygo, Mason, Oceana & Lake Counties",24661,79931.57276995305,42163.3973037272,60697.54729515976,93263.30985915494,52446.348929421096,505,2285,618,2287,-8.109971209602206e-5,-0.004582133733425246
California,6,3900,Madera County,24597,77488.8316675434,41672.65335982659,63128.737530622246,96889.16096791162,55400.10494942196,247,1738,229,1973,-0.009554010651705493,7.317965605561653e-4
North Carolina,37,4300,Craven County,24537,75301.00163532297,39719.84594974247,63035.19948040212,92271.15535568274,51873.790385515844,902,2532,987,2410,0.0049720829767290215,-0.0034641561723112034
Illinois,17,600,"Douglas, Edgar, Coles & Cumberland Counties",24484,81600.9552715655,45953.263331864255,65672.88685425841,93974.47923322684,55261.958792419566,721,2166,842,2133,0.0013478189838261722,-0.004942002940695965
Texas,48,1700,East Texas COG,24475,79591.38348387097,49224.605243161095,65195.51599125438,94487.61058064517,58007.89779635258,453,1965,340,2050,-0.0034729315628192034,0.004616956077630235
Texas,48,1200,East Texas COG,24473,71968.51385983263,52568.975062504,67133.99799207125,86261.34231171547,62445.04583627156,584,1883,720,1863,8.17227148285866e-4,-0.005557144608343889
Michigan,26,2200,St. Joseph & Branch Counties,24467,78098.74118658641,43998.922764477815,60748.1663795724,91418.06018916595,54162.69899686135,292,2055,333,2049,2.452282666448686e-4,-0.0016757264887399355
Alabama,1,400,DeKalb & Jackson Counties,24462,68211.14654839954,41003.475193754595,53297.31494819931,81318.67759352102,49186.92329015104,268,1791,233,1900,-0.004455890769356553,0.0014307906140135721
Florida,12,1701,Citrus County,24435,75763.27205177373,40179.47777859942,59394.88290477536,89373.32286673058,50146.19167344524,769,2586,842,2543,0.0017597708205443013,-0.0029875179046449764
Kentucky,21,1400,Green River Area Development District,24368,78452.84648301685,45752.55274046725,62018.92821883998,91974.53249531961,54889.00241899548,254,2215,275,2176,0.0016004596191726854,-8.617859487852922e-4
New York,36,1300,Livingston & Wyoming Counties,24363,78958.85003930818,49584.84775266303,69257.19044132005,94786.23683176101,60820.46739412835,556,1297,730,1296,4.104584821245331e-5,-0.007141977588966876
Georgia,13,700,Southern Georgia Regional Commission,24255,75881.88506953555,38496.67745401681,55755.3870211899,90061.17134610338,47491.72833575627,460,1839,473,1851,-4.94743351886209e-4,-5.359719645433931e-4
Alabama,1,2200,Southwest Alabama,24207,68215.31005162466,43949.491635792074,55644.82569763585,78598.14515639235,51401.79880992478,128,1155,199,1618,-0.019126698888751188,-0.0029330358987069856
Indiana,18,1600,"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",24102,74068.03389830509,48088.582775003044,62884.247827166626,86166.5585149314,57613.18260445852,356,1450,348,1813,-0.015060990789146128,3.319226620197494e-4
Louisiana,22,600,Kisatchie Delta Regional Planning & Development District 1,24005,72822.86471009305,50215.5585981586,61495.52340924143,83590.1546170365,57828.615206415205,248,1764,294,2070,-0.012747344303270153,-0.001916267444282441
Kentucky,21,1100,Big Sandy Area Development District,23966,79164.40451949342,43761.52217397026,60115.22283485046,91839.41718400795,51709.29240689564,476,1756,405,2104,-0.014520570808645581,0.0029625302511891846
Arkansas,5,800,"White, Jackson, Prairie & Woodruff Counties",23964,65275.315288788224,51105.08938746439,63990.977621240854,76694.05050962628,59996.38596866097,652,2120,495,2242,-0.005090969788015356,0.006551493907527958
Indiana,18,700,"Jasper, Starke, Fulton, Newton & Pulaski Counties",23943,58108.98192771084,49870.43245125348,61981.39100817439,70542.74939759036,60331.91852367688,157,1422,188,1624,-0.008436703838282588,-0.0012947416781522783
Oregon,41,300,"Klamath, Malheur, Lake & Harney Counties",23913,64181.285902503296,35792.09794455417,54100.58639231824,78731.73386034256,45895.60902640626,624,2338,592,2134,0.008530924601681094,0.001338184251244093
Georgia,13,3700,Northeast Georgia Regional Commission,23859,98697.19834710743,44362.08232845248,76310.6503432714,118958.66159199653,55197.86441286247,562,1351,237,880,0.019740978247202313,0.01362169411961943
Louisiana,22,1400,Capital Region Planning Commission 1,23839,87680.35493144626,56261.53061088977,74259.51343070167,103480.33724015922,65485.50511288181,491,1612,411,1743,-0.005495196946180629,0.0033558454633164144
Ohio,39,4800,Ross & Fayette Counties,23774,75052.51236494599,46545.462488193225,63922.60573023648,89094.36206482592,56849.31163135879,417,1838,557,1975,-0.0057625977959115,-0.005888786068814672
New Mexico,35,300,North Central New Mexico,23742,94020.24781505497,37929.063539511,68561.56288168412,108670.88271778967,46753.06170000767,894,761,1141,805,-0.0018532558335439305,-0.010403504338303428
Pennsylvania,42,400,"Bradford, Tioga & Sullivan Counties",23678,76730.14871563767,45537.58958133589,63784.42588258726,90625.93510590355,56170.32438478747,430,1200,760,1205,-2.1116648365571416e-4,-0.013936987921277134
West Virginia,54,700,"Wood, Pleasants & Wirt Counties",23436,85622.00995459309,47634.13999847246,68570.97932940113,96897.54610548377,56182.838997937826,687,1531,718,1681,-0.006400409626216078,-0.0013227513227513227
Georgia,13,2700,Northwest Georgia Regional Commission,23391,95562.64959723821,44114.8830903213,64545.38769924328,110004.39067894132,54120.13901167777,380,1927,374,2077,-0.006412722842118764,2.5650891368475054e-4
North Carolina,37,1e3,Wilson & Greene Counties,23267,72498.68863375431,40228.190084946385,59530.449911844844,88575.22502870264,50723.18103328227,454,1795,441,1860,-0.002793656251343104,5.587312502686207e-4
Kentucky,21,200,Pennyrile Area Development District,23224,81217.25323624596,48889.84668383325,64753.23571389058,93668.94902912622,57291.375809033336,520,2008,534,2085,-0.0033155356527729933,-6.028246641405443e-4
Maine,23,100,Northeast Maine,23209,64468.25386597938,38445.083825182686,54939.458650995344,76826.49097938144,47779.11417931422,685,1523,657,1456,0.002886811150846654,0.001206428540652333
Missouri,29,1500,"Phelps, Crawford, Dent, Gasconade & Maries Counties",23203,64706.02839978154,45552.89889288071,59924.12253626958,76309.40578918623,55524.75987975658,900,2211,1073,1718,0.021247252510451235,-0.007455932422531569
Alabama,1,1700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",23173,67186.22357065804,34535.193075382726,49897.896763770914,79170.53425026969,42886.531877785674,212,1344,661,1767,-0.018254002502912873,-0.01937599792862383
Texas,48,4400,Houston-Galveston Area Council,23116,100014.5800588078,64924.862960117345,85344.67333037988,117215.84389200748,77016.80792065377,672,1782,565,2039,-0.01111784045682644,0.004628828517044471
Mississippi,28,700,North Central Region,23025,64326.03334749363,39894.97670051468,54428.788012155506,74993.86767204758,47694.8615245514,293,1470,402,1774,-0.013203040173724213,-0.004733984799131379
Missouri,29,2300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties",22990,67185.92267884323,36307.99338341719,50650.48600651905,78025.98477929985,44452.36666896409,233,2245,397,2321,-0.003305785123966942,-0.0071335363201391905
Missouri,29,1300,"Laclede, Polk, Benton, Dallas & Hickory Counties",22989,65110.63237238826,36084.53823953824,52019.76650983504,77765.10050251256,44996.45425685426,309,2321,466,2252,0.0030014354691374136,-0.006829353168906868
Georgia,13,2200,Three Rivers Regional Commission,22963,78822.24483106405,40345.94596924845,60881.91405725788,95215.8182047403,51098.30550366432,464,1914,602,2099,-0.00805643861864739,-0.006009667726342377
Washington,53,10600,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",22925,69895.05085558932,46841.22861678905,67745.1239360725,83472.8407164561,57986.69835284779,1396,1880,1334,1984,-0.0045365321701199566,0.0027044711014176663
North Carolina,37,800,South & West Albemarle Sound & Northern Outer Banks Regions,22838,58338.633082019645,36926.11703474469,54914.83866630815,75774.01622115604,48493.35743423829,492,1587,601,1563,0.0010508801120938786,-0.004772747175759698
Ohio,39,4900,"Jackson, Hocking, Pike & Vinton Counties",22766,72576.55553032024,45558.91139240506,62430.58002588438,85452.86622757211,55262.2661763666,348,1776,384,1714,0.002723359395589915,-0.0015813054555038216
California,6,5700,Nevada & Sierra Counties,22761,72939.45907210401,38513.31454794991,71987.77727124715,97456.57254728132,57201.9815577286,839,1197,849,1450,-0.01111550459118668,-4.393480075567857e-4
Kentucky,21,300,Pennyrile Area Development District,22742,74117.00783783784,39068.22273151026,57415.20444122617,87303.90189189189,48823.82931945308,570,2375,608,2617,-0.010641104564242372,-0.0016709172456248352
South Carolina,45,1600,"Greenwood, Abbeville & McCormick Counties",22741,66439.03873239437,36318.937609713284,53569.6997546286,79823.39084507042,45389.424444119366,492,1916,503,1898,7.91521920759861e-4,-4.837078404643595e-4
Florida,12,8900,Nassau & Baker Counties,22701,79331.39941832284,50792.90885513153,71585.1329095965,97882.10809500726,63545.02030381623,453,1997,489,2141,-0.006343332892824105,-0.0015858332232060262
Idaho,16,300,Central Idaho,22667,63379.78620979609,41528.73563218391,59059.15106418824,77106.49463947867,52480.51402298851,717,1657,507,1979,-0.014205673445978735,0.009264569638681785
Ohio,39,1300,Ashtabula County,22613,62994.84394184168,43744.1325579901,57602.04829027763,74997.76736672052,54142.57707382895,269,1365,347,1974,-0.026931411135187724,-0.003449343298102861
Tennessee,47,2100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",22587,70859.654960791,43739.52124984283,57553.991241573334,82601.83293556086,52935.273796051806,372,1371,410,1595,-0.009917209014034622,-0.0016823836720237305
Arkansas,5,700,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",22576,60871.26506804925,38393.08487708671,50411.69461320373,71507.00583279326,45826.20962175108,337,2310,355,2291,8.416017009213323e-4,-7.973068745570517e-4
Arkansas,5,2e3,Southwest Arkansas,22524,67828.94295692666,40472.905040378726,54411.410337078654,78936.10244470314,48544.879977722085,382,1996,482,1864,0.005860415556739478,-0.004439708755105665
Washington,53,11e3,"Lewis, Klickitat & Skamania Counties",22491,73952.90648714811,44711.40287443268,65281.60329384571,90016.70281517747,57638.42012102874,518,2151,379,2138,5.780089813703259e-4,0.006180249877728869
Texas,48,3200,Rio Grande COG & Permian Basin Regional Planning Commission,22484,71751.41973125884,58795.73281471004,69729.3088755304,83232.7337340877,67028.62390381895,701,2175,522,2118,0.0025351360967799325,0.007961216865326455
Georgia,13,1100,Southwest Georgia Regional Commission,22446,72545.71628340584,37494.06808397907,53751.335972047826,85064.30049720324,47077.70726538181,289,1575,327,1938,-0.016172146484897086,-0.0016929519736255904
Arkansas,5,1900,South Central Arkansas,22436,88634.46601941748,39472.51956505659,60668.58730858213,100970.02330097088,46851.20763370072,401,1711,459,1711,0,-0.0025851310394009626
South Dakota,46,200,Lakota Region,22427,63703.1969478243,37925.244827326766,53543.95518191841,74345.19983501753,45954.96749680235,677,1671,507,1432,0.010656797610023631,0.0075801489276318725
Alabama,1,900,Etowah County,22414,70613.95700725852,42779.41554396075,58770.65414357913,83389.27359017309,51903.28440152636,904,2190,820,2077,0.005041491924689926,0.0037476577139287947
Ohio,39,5e3,"Athens, Gallia & Meigs Counties",22377,69679.61251221897,39781.4408653087,58778.42056127327,82907.49286412512,49034.207326701406,818,1379,801,1598,-0.009786834696339992,7.597086293962551e-4
Tennessee,47,900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties",22369,79991.84889349931,39910.86752347998,54851.337754246175,93154.40491009683,48006.77088482452,222,1630,208,1233,0.01774777593991685,6.258661540524833e-4
Oregon,41,1e3,Douglas County,22327,73020.05810716772,40339.02434181497,58517.35429820301,88424.8639526792,52196.26423003383,685,2432,660,2078,0.015855242531464146,0.0011197205177587673
Maryland,24,100,Allegany & Garrett Counties,22243,76543.83398016386,41481.51867701458,62066.22936227951,92168.68520914187,51939.64705882353,455,1404,479,1480,-0.003416805287056602,-0.0010789911432810323
Texas,48,1300,East Texas COG,22237,73661.01681681682,46614.58957496885,62827.27514626463,87888.45825825825,57050.330679772946,507,1734,425,1795,-0.0027431757881009127,0.003687547780725817
West Virginia,54,1100,"Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties",22170,79367.09663384475,40611.906311136874,57929.32155438133,89938.95374398901,47800.63060647779,541,1418,442,1601,-0.008254397834912044,0.0044654939106901215
Louisiana,22,1e3,Acadiana Regional Development District 1,21931,73584.903068976,45361.05896526337,59290.48562966213,84485.82193862049,53740.80008031591,197,1444,455,1603,-0.007250011399388993,-0.011764169440517988
Ohio,39,3600,"Washington, Morgan, Noble & Monroe Counties",21925,78465.64267278463,45705.88640634788,61736.554385571864,91542.95841697734,54502.27229066611,368,1641,523,1539,0.004652223489167617,-0.007069555302166477
Tennessee,47,2800,"Lawrence, Giles, Wayne, Lewis & Perry Counties",21903,60039.72980405638,42124.69923126201,54685.64981910471,73876.97146785837,51109.2529788597,299,1429,327,1329,0.004565584623110989,-0.001278363694471077
New Mexico,35,400,Eastern Plains New Mexico,21823,61980.37305037075,39543.980804606894,54861.9897039113,74261.60444899002,48793.69463328801,452,2133,695,2129,1.8329285616093112e-4,-0.011135041011776566
